ride_id,trip_time,trip_dist,plan_id,hr_start,dow,time_slot,batt_perc,dist_h,price,start_location_id,lat,lng,end_location_id,lat,lng
264511,17.05938585,2.1,Pro,13,3,2,0.845142857,0.26914048,2,104,37.7947,-122.41096,26,37.791638,-122.391761
264515,13.64560452,1.9,Intro_Pro,13,3,2,0.470857143,0.267669856,2,109,37.80031,-122.417741,85,37.780241,-122.418011
264518,83.01099937,2.6,Pro,13,3,2,0.914857143,0.251369989,6,114,37.7922,-122.429485,3,37.776114,-122.396138
264545,190.869722,4.7,Intro_Pro,13,3,2,0.886857143,0.074084173,14,30,37.793415,-122.405108,30,37.793415,-122.405108
264570,30.27639982,3.3,Intro_Pro,14,3,2,1,0.175646595,2,72,37.784608,-122.39941,43,37.77747,-122.433245
264571,18.52230952,2.8,Pro,14,3,2,0.276571429,0.109514438,2,2,37.756834,-122.420208,1,37.783622,-122.404401
264574,21.54875933,3.3,Pro,14,3,2,0.649595687,0.105872032,2,55,37.77744,-122.46494,48,37.78485,-122.4489
264582,17.42828612,2.3,Intro_Pro,14,3,2,0.48,0.072027505,2,85,37.780241,-122.418011,48,37.78485,-122.4489
264589,18.27030052,3.4,Go,14,3,2,0.957714286,0.115084608,2,87,37.795342,-122.398735,57,37.772201,-122.393168
264606,80.1166899,4.5,Other,15,3,2,0.723428571,0.219425125,4,58,37.75714,-122.41164,58,37.75714,-122.41164
264615,317.3532475,8.5,Intro_Pro,15,3,2,0.670285714,0.071361326,22,63,37.7797245,-122.3958602,63,37.7797245,-122.3958602
264617,18.01562132,2.9,Go,15,3,2,0.656571429,0.209811801,2,34,37.76727,-122.446378,14,37.799715,-122.435161
264630,34.41982382,4.2,Go,15,3,2,0.786857143,0.037561215,6,3,37.776114,-122.396138,109,37.80031,-122.417741
264634,16.95976045,2.7,Pro,15,3,2,0.452,0.464030664,2,8,37.788628,-122.420008,2,37.756834,-122.420208
264639,24.00038398,4.9,Other,15,3,2,1,0.263167453,0,91,37.776215,-122.398149,90,37.7841745,-122.48046
264644,19.21579493,1.2,Pro,15,3,2,0.249142857,0.408559631,2,72,37.784608,-122.39941,72,37.784608,-122.39941
264672,19.8138726,2.9,Other,16,3,3,1,0.253619833,4,91,37.776215,-122.398149,109,37.80031,-122.417741
264673,9.60360705,1.7,Pro,16,3,3,0.421142857,0.185954695,2,5,37.77603,-122.413138,131,37.762508,-122.398963
264677,9.68545785,1.1,Go,16,3,3,0.754857143,0.01698074,4,12,37.777962,-122.423059,58,37.75714,-122.41164
264679,33.34266303,4.7,Intro_Pro,16,3,3,0.905714286,0.226512308,4,47,37.767401,-122.402841,40,37.762109,-122.472704
264688,27.49089197,4,Pro,16,3,3,0.998857143,0.585677755,2,91,37.776215,-122.398149,115,37.790723,-122.440998
264692,50.4660342,5.8,Pro,16,3,3,1,0.537082539,4,91,37.776215,-122.398149,55,37.77744,-122.46494
264693,19.49889802,3.2,Pro,16,3,3,1,0.289051166,2,1,37.783622,-122.404401,113,37.797072,-122.435563
264695,16.87334048,2.2,Pro,16,3,3,0.998857143,0.444273774,2,91,37.776215,-122.398149,43,37.77747,-122.433245
264696,24.89886142,2.6,Intro_Pro,16,3,3,0.753142857,0.234472079,2,55,37.77744,-122.46494,89,37.77634,-122.47904
264697,20.20790525,1.2,Other,16,3,3,0.413714286,0.095794803,2,11,37.772561,-122.450967,11,37.772561,-122.450967
264701,19.61004082,2,Other,16,3,3,1,0.245144883,2,10,37.764729,-122.42069,1,37.783622,-122.404401
264702,21.41184383,3,Pro,16,3,3,0.688,0.184696053,2,29,37.790226,-122.406267,56,37.7715782,-122.442181
264707,17.158935,2.6,Go,16,3,3,0.769541779,0.238576062,5,57,37.772201,-122.393168,87,37.795342,-122.398735
264712,13.73423795,2,Pro,16,3,3,0.437714286,0.022051335,2,131,37.762508,-122.398963,110,37.767593,-122.431845
264724,37.63608325,1.9,Other,16,3,3,0.346285714,0.185263171,8,72,37.784608,-122.39941,107,37.80241,-122.40953
264735,29.50622908,5,Intro_Pro,16,3,3,1,0.133732376,2,52,37.762962,-122.401703,97,37.804907,-122.441988
264739,28.50960113,5.9,Other,17,3,3,1,0.155254147,5,29,37.790226,-122.406267,70,37.7616618,-122.48114
264750,52.53161722,3.5,Pro,17,3,3,0.916571429,0.508377331,4,1,37.783622,-122.404401,42,37.74981,-122.43179
264765,24.63709655,3.8,Other,17,3,3,0.746285714,0.161339432,0,30,37.793415,-122.405108,99,37.784891,-122.466314
264766,72.44991138,4.8,Other,17,3,3,1,0.288048573,6,87,37.795342,-122.398735,56,37.7715782,-122.442181
264770,23.05663857,3.2,Other,17,3,3,0.478285714,0.339134759,4,87,37.795342,-122.398735,58,37.75714,-122.41164
264771,30.0657783,1.9,Intro_Pro,17,3,3,0.579514825,0.021110474,2,96,37.793017,-122.416574,1,37.783622,-122.404401
264773,20.87297638,2.2,Other,17,3,3,0.912,0.068961987,2,127,37.760304,-122.433839,21,37.775606,-122.416976
264774,27.84544685,4.3,Other,17,3,3,0.404,0.20270142,0,87,37.795342,-122.398735,46,37.75643,-122.392803
264779,15.37003095,1,Intro_Pro,17,3,3,1,0.123483376,2,21,37.775606,-122.416976,1,37.783622,-122.404401
264785,28.45379,3.9,Pro,17,3,3,1,0.269868534,2,87,37.795342,-122.398735,58,37.75714,-122.41164
264786,39.12614043,4.1,Go,17,3,3,0.797714286,0.03549795,8,43,37.77747,-122.433245,43,37.77747,-122.433245
264787,52.26213508,3.3,Pro,17,3,3,0.239428571,0.202860521,4,131,37.762508,-122.398963,13,37.798434,-122.409468
264791,24.14674897,1.7,Other,17,3,3,0.829514825,0.558839851,2,109,37.80031,-122.417741,109,37.80031,-122.417741
264796,39.19400107,5.5,Go,17,3,3,0.660571429,0.248529633,8,107,37.80241,-122.40953,42,37.74981,-122.43179
264801,16.93403977,2.3,Pro,17,3,3,0.457714286,0.048378929,2,111,37.802402,-122.43138,48,37.78485,-122.4489
264802,17.1825628,2.2,Other,17,3,3,0.482857143,0.118099617,0,11,37.772561,-122.450967,40,37.762109,-122.472704
264806,17.84008452,2.4,Go,17,3,3,0.390285714,0.245601712,4,58,37.75714,-122.41164,35,37.775745,-122.44145
264816,35.19737285,6,Pro,17,3,3,0.904,0.122387452,4,14,37.799715,-122.435161,112,37.802504,-122.44168
264817,26.22008902,2.9,Intro_Pro,17,3,3,1,0.40193939,2,52,37.762962,-122.401703,109,37.80031,-122.417741
264821,18.23891817,2.4,Pro,18,3,3,0.949460916,0.197735578,2,87,37.795342,-122.398735,113,37.797072,-122.435563
264822,26.28868537,2.9,Other,18,3,3,0.381142857,0.325141136,0,10,37.764729,-122.42069,8,37.788628,-122.420008
264824,15.76207215,2.1,Pro,18,3,3,0.632571429,0.080489093,2,48,37.78485,-122.4489,90,37.7841745,-122.48046
264828,12.11471367,1.6,Pro,18,3,3,0.999428571,0.178175199,2,21,37.775606,-122.416976,83,37.773816,-122.438746
264829,149.1694507,12.5,Other,18,3,3,1,0.662082845,10,85,37.780241,-122.418011,11,37.772561,-122.450967
264832,10.63256258,1.2,Pro,18,3,3,0.829514825,0.344190925,2,111,37.802402,-122.43138,118,37.787984,-122.429116
264833,39.53865367,6.4,Pro,18,3,3,0.52,0.611363711,4,131,37.762508,-122.398963,89,37.77634,-122.47904
264837,25.95400187,2.3,Pro,18,3,3,0.729784367,0.538838267,2,87,37.795342,-122.398735,118,37.787984,-122.429116
264838,24.0898049,3,Intro_Pro,18,3,3,0.879428571,0.382865872,2,21,37.775606,-122.416976,34,37.76727,-122.446378
264840,13.30609408,0.9,Pro,18,3,3,0.910857143,0.011891676,2,43,37.77747,-122.433245,61,37.777954,-122.439369
264841,105.1082604,5.3,Pro,18,3,3,0.481714286,0.249160379,8,131,37.762508,-122.398963,55,37.77744,-122.46494
264845,34.26445513,1.9,Intro_Pro,18,3,3,1,0.348822729,4,21,37.775606,-122.416976,21,37.775606,-122.416976
264846,18.772587,2.6,Other,18,3,3,0.349714286,0.587292993,2,47,37.767401,-122.402841,80,37.770631,-122.450446
264847,23.17367945,2.8,Pro,18,3,3,0.269142857,0.316318696,2,58,37.75714,-122.41164,83,37.773816,-122.438746
264850,16.8557388,2.4,Pro,18,3,3,0.646285714,0.13564312,2,21,37.775606,-122.416976,107,37.80241,-122.40953
264855,9.936663767,1.2,Intro_Pro,18,3,3,0.280571429,0.157110327,2,10,37.764729,-122.42069,52,37.762962,-122.401703
264871,30.68502478,2.1,Intro_Pro,18,3,3,0.425142857,0.196286033,2,58,37.75714,-122.41164,95,37.768121,-122.423728
264873,17.24911462,2.1,Intro_Pro,18,3,3,0.997142857,0.090684517,2,85,37.780241,-122.418011,131,37.762508,-122.398963
264875,20.49909963,3,Pro,18,3,3,0.879380054,0.372405436,2,29,37.790226,-122.406267,131,37.762508,-122.398963
264886,11.88459352,1.8,Go,18,3,3,0.644571429,0.373632151,4,43,37.77747,-122.433245,103,37.760441,-122.442432
264895,11.48653733,1.3,Go,19,3,3,0.404,0.052476713,2,42,37.74981,-122.43179,10,37.764729,-122.42069
264896,80.28677315,1.8,Intro_Pro,19,3,3,0.731428571,0.063472543,6,34,37.76727,-122.446378,106,37.766846,-122.416578
264899,18.04036715,2.1,Pro,19,3,3,0.26,0.015560539,2,12,37.777962,-122.423059,2,37.756834,-122.420208
264901,29.90301075,5.4,Intro_Pro,19,3,3,0.570857143,0.183411714,2,58,37.75714,-122.41164,66,37.784773,-122.436346
264906,18.96832442,1.6,Other,19,3,3,0.629380054,0.10749122,0,10,37.764729,-122.42069,42,37.74981,-122.43179
264908,15.40834623,1.7,Pro,19,3,3,0.709714286,0.032696403,2,61,37.777954,-122.439369,125,37.763538,-122.428532
264914,21.89484277,2.7,Other,19,3,3,0.290285714,0.309315574,2,21,37.775606,-122.416976,107,37.80241,-122.40953
264920,31.44110453,3.7,Intro_Pro,19,3,3,0.288571429,0.294137565,2,13,37.798434,-122.409468,14,37.799715,-122.435161
264923,12.47129245,1.7,Pro,19,3,3,0.994857143,0.980445961,2,72,37.784608,-122.39941,12,37.777962,-122.423059
264928,29.36027297,2.5,Pro,19,3,3,0.859838275,0.172521569,2,58,37.75714,-122.41164,118,37.787984,-122.429116
264933,25.91659668,1.1,Go,19,3,3,0.978857143,0.455072757,2,13,37.798434,-122.409468,104,37.7947,-122.41096
264944,29.54033725,8.4,Pro,19,3,3,0.473714286,0.168016912,2,66,37.784773,-122.436346,58,37.75714,-122.41164
264948,23.1676134,4.4,Intro_Pro,19,3,3,0.451428571,0.080242344,2,107,37.80241,-122.40953,2,37.756834,-122.420208
264955,12.20321123,2.2,Intro_Pro,20,3,0,0.801142857,0.187191902,2,66,37.784773,-122.436346,109,37.80031,-122.417741
264970,39.87668702,4.2,Pro,20,3,0,0.355428571,0.267737582,4,36,37.753737,-122.40492,36,37.753737,-122.40492
264972,91.65402458,3.2,Pro,20,3,0,0.549714286,0.277254588,6,131,37.762508,-122.398963,42,37.74981,-122.43179
264990,7.511447017,1.6,Pro,20,3,0,0.517714286,0.113598606,2,8,37.788628,-122.420008,66,37.784773,-122.436346
265000,20.01355985,1.8,Intro_Pro,21,3,0,0.547428571,0.007453702,2,48,37.78485,-122.4489,35,37.775745,-122.44145
265001,42.00151527,4.5,Go,21,3,0,0.494285714,0.312599411,4,8,37.788628,-122.420008,107,37.80241,-122.40953
265015,11.3961157,1.7,Other,21,3,0,0.549865229,0.066693421,2,114,37.7922,-122.429485,21,37.775606,-122.416976
265017,24.23446412,3.5,Other,21,3,0,0.668571429,0.020136074,4,72,37.784608,-122.39941,124,37.765941,-122.449978
265020,13.79141397,1.9,Other,21,3,0,0.606857143,0.188463417,0,12,37.777962,-122.423059,109,37.80031,-122.417741
265022,29.03974952,3.9,Intro_Pro,21,3,0,0.322857143,0.226490649,2,58,37.75714,-122.41164,114,37.7922,-122.429485
265023,14.2660643,1,Go,21,3,0,0.638857143,0.226976741,2,94,37.765613,-122.428873,2,37.756834,-122.420208
265031,18.03416865,2.9,Pro,22,3,0,0.505142857,0.038369174,2,41,37.743998,-122.419564,94,37.765613,-122.428873
265034,124.2442434,10.7,Intro_Pro,22,3,0,0.819428571,0.017685139,10,53,37.761873,-122.469146,13,37.798434,-122.409468
265056,10.4104162,1.2,Pro,22,3,0,0.845714286,0.616361651,2,48,37.78485,-122.4489,66,37.784773,-122.436346
265057,15.83306873,2.8,Pro,22,3,0,1,0.175006622,2,10,37.764729,-122.42069,104,37.7947,-122.41096
265059,18.24880612,3.6,Intro_Pro,22,3,0,0.312571429,0.130738662,2,107,37.80241,-122.40953,57,37.772201,-122.393168
265060,17.49465387,3,Go,23,3,0,0.892571429,0.152571811,2,109,37.80031,-122.417741,105,37.775422,-122.423379
265071,22.79861213,1.2,Intro_Pro,23,3,0,1,0.159153384,2,10,37.764729,-122.42069,131,37.762508,-122.398963
265083,11.70789065,1.9,Other,0,4,0,0.369946092,0.295903145,5,55,37.77744,-122.46494,24,37.784869,-122.432832
265089,7.951582083,1.3,Pro,4,4,0,0.46967655,0.0228546,2,118,37.787984,-122.429116,29,37.790226,-122.406267
265096,14.10832475,3.3,Go,5,4,1,1,0.058977867,2,97,37.804907,-122.441988,87,37.795342,-122.398735
265103,10.13225422,2.1,Go,6,4,1,0.318285714,0.198585849,2,48,37.78485,-122.4489,12,37.777962,-122.423059
265106,18.19366448,3.7,Go,6,4,1,0.989892183,0.012284736,3,113,37.797072,-122.435563,47,37.767401,-122.402841
265111,29.31218345,5.2,Go,6,4,1,0.999428571,0.083373655,2,62,37.742119,-122.422501,89,37.77634,-122.47904
265112,14.99599803,2.7,Go,6,4,1,0.46,0.18934216,2,35,37.775745,-122.44145,3,37.776114,-122.396138
265114,23.05335372,1.1,Pro,6,4,1,0.506285714,0.030522411,2,118,37.787984,-122.429116,29,37.790226,-122.406267
265117,9.49055785,1.6,Pro,6,4,1,0.477714286,0.10675286,2,35,37.775745,-122.44145,118,37.787984,-122.429116
265121,16.82865945,3.5,Pro,6,4,1,0.996571429,0.076982938,2,112,37.802504,-122.44168,72,37.784608,-122.39941
265128,9.606723967,1,Intro_Pro,7,4,1,0.228571429,0.188577215,2,55,37.77744,-122.46494,11,37.772561,-122.450967
265132,12.82606468,1.5,Pro,7,4,1,0.454285714,0.133979659,2,66,37.784773,-122.436346,8,37.788628,-122.420008
265136,14.3365815,3.2,Pro,7,4,1,0.922857143,0.140342252,2,80,37.770631,-122.450446,72,37.784608,-122.39941
265137,17.9216939,3.4,Go,7,4,1,0.562857143,0.065209194,4,103,37.760441,-122.442432,63,37.7797245,-122.3958602
265140,19.40328687,3.3,Pro,7,4,1,0.829142857,0.136763666,2,127,37.760304,-122.433839,72,37.784608,-122.39941
265141,50.48045262,3.8,Pro,7,4,1,1,0.147037667,4,53,37.761873,-122.469146,114,37.7922,-122.429485
265147,19.28456387,2.5,Pro,7,4,1,1,0.179838675,2,74,37.765971,-122.457268,12,37.777962,-122.423059
265149,19.1471299,3.5,Intro_Pro,7,4,1,0.213714286,0.259654244,2,123,37.77391,-122.449918,63,37.7797245,-122.3958602
265161,53.62092433,2.4,Other,7,4,1,0.969714286,0.438106681,2,8,37.788628,-122.420008,63,37.7797245,-122.3958602
265174,36.97959128,3,Pro,7,4,1,0.716,0.126395399,4,109,37.80031,-122.417741,52,37.762962,-122.401703
265176,79.28814282,3.7,Pro,7,4,1,0.640571429,0.251567223,6,112,37.802504,-122.44168,87,37.795342,-122.398735
265177,19.27691508,3.6,Pro,7,4,1,0.999428571,0.281962397,2,36,37.753737,-122.40492,30,37.793415,-122.405108
265183,16.62740307,2.7,Other,7,4,1,0.688571429,0.049375936,4,112,37.802504,-122.44168,109,37.80031,-122.417741
265186,25.98625863,4.4,Pro,7,4,1,0.666857143,0.797215635,2,70,37.7616618,-122.48114,51,37.757731,-122.424756
265187,20.63020765,4.3,Intro_Pro,7,4,1,0.798857143,0.27383653,2,89,37.77634,-122.47904,47,37.767401,-122.402841
265189,38.1428171,2.9,Intro_Pro,7,4,1,1,0.058166427,4,83,37.773816,-122.438746,91,37.776215,-122.398149
265193,68.41345143,2.6,Pro,7,4,1,1,0.197018658,6,43,37.77747,-122.433245,91,37.776215,-122.398149
265195,67.55474828,2.3,Pro,7,4,1,0.998285714,0.271259591,6,14,37.799715,-122.435161,29,37.790226,-122.406267
265196,21.86428058,3,Other,7,4,1,0.669714286,0.251285886,0,48,37.78485,-122.4489,30,37.793415,-122.405108
265204,56.73610598,2.2,Intro_Pro,8,4,1,0.876571429,0.229753914,4,43,37.77747,-122.433245,29,37.790226,-122.406267
265207,404.8023096,13.8,Other,8,4,1,0.856571429,0.541851231,18,89,37.77634,-122.47904,85,37.780241,-122.418011
265208,27.79950028,1.3,Other,8,4,1,0.156571429,0.30325017,0,13,37.798434,-122.409468,13,37.798434,-122.409468
265224,32.4524696,2.9,Other,8,4,1,0.235428571,0.202358192,4,124,37.765941,-122.449978,1,37.783622,-122.404401
265228,21.14136883,2.9,Go,8,4,1,0.937142857,0.106691431,4,87,37.795342,-122.398735,87,37.795342,-122.398735
265235,5.657972033,0.6,Other,8,4,1,0.114857143,0.190224208,0,127,37.760304,-122.433839,19,37.762924,-122.435514
265237,24.88914175,3.6,Pro,8,4,1,0.920571429,0.492777124,2,53,37.761873,-122.469146,85,37.780241,-122.418011
265240,8.639647417,1.3,Pro,8,4,1,0.923428571,0.189360766,2,30,37.793415,-122.405108,109,37.80031,-122.417741
265244,44.72796477,4.9,Pro,8,4,1,0.961714286,0.437049284,4,113,37.797072,-122.435563,23,37.773084,-122.390665
265245,20.30169665,3.3,Pro,8,4,1,0.422285714,0.350332732,2,90,37.7841745,-122.48046,96,37.793017,-122.416574
265251,143.9687223,9,Pro,8,4,1,1,0.042059584,10,123,37.77391,-122.449918,87,37.795342,-122.398735
265252,15.14491137,2.5,Go,8,4,1,0.379428571,0.074870087,4,42,37.74981,-122.43179,46,37.75643,-122.392803
265257,17.20389417,2.9,Pro,8,4,1,0.245714286,0.351777666,2,35,37.775745,-122.44145,47,37.767401,-122.402841
265262,20.28649433,2.4,Intro_Pro,8,4,1,0.677142857,0.025201674,2,107,37.80241,-122.40953,21,37.775606,-122.416976
265267,17.1885187,1.7,Go,8,4,1,0.956571429,0.077598095,4,8,37.788628,-122.420008,1,37.783622,-122.404401
265269,12.00102507,1.5,Pro,8,4,1,0.933142857,0.10910457,2,12,37.777962,-122.423059,104,37.7947,-122.41096
265274,16.87421702,2.7,Pro,8,4,1,0.659703504,0.350276859,2,110,37.767593,-122.431845,104,37.7947,-122.41096
265275,25.8457537,4.2,Other,8,4,1,1,0.170897233,5,28,37.7807707,-122.4755623,30,37.793415,-122.405108
265279,31.39883122,2.8,Pro,9,4,1,0.326285714,0.141333972,2,12,37.777962,-122.423059,57,37.772201,-122.393168
265281,15.9964611,1.6,Pro,9,4,1,0.489892183,0.735829519,2,109,37.80031,-122.417741,30,37.793415,-122.405108
265285,17.46543715,2.4,Pro,9,4,1,0.989892183,0.855795583,2,10,37.764729,-122.42069,66,37.784773,-122.436346
265286,41.17699287,1.8,Pro,9,4,1,0.747428571,0.197478368,4,30,37.793415,-122.405108,3,37.776114,-122.396138
265301,34.5053206,5.2,Other,9,4,1,0.908,0.005531567,8,46,37.75643,-122.392803,55,37.77744,-122.46494
265303,30.96577725,4.8,Other,9,4,1,0.772571429,0.668693735,4,89,37.77634,-122.47904,29,37.790226,-122.406267
265315,20.89555815,3.2,Intro_Pro,9,4,1,0.281142857,0.23454828,2,46,37.75643,-122.392803,94,37.765613,-122.428873
265323,21.52304447,1.3,Pro,10,4,1,0.619946092,0.01572146,2,104,37.7947,-122.41096,85,37.780241,-122.418011
265328,60.35390685,2.1,Pro,10,4,1,0.782857143,0.030848908,4,104,37.7947,-122.41096,104,37.7947,-122.41096
265331,27.22371633,1.6,Other,10,4,1,0.639487871,0.108128294,0,104,37.7947,-122.41096,85,37.780241,-122.418011
265350,23.71639068,3.5,Pro,11,4,2,1,0.24539567,2,46,37.75643,-122.392803,9,37.791758,-122.404929
265354,27.57482812,2.6,Pro,11,4,2,1,0.153627255,2,58,37.75714,-122.41164,35,37.775745,-122.44145
265361,26.41132738,1.9,Pro,11,4,2,1,0.119183047,2,2,37.756834,-122.420208,85,37.780241,-122.418011
265362,16.96161173,0.8,Other,11,4,2,1,0.061252877,2,8,37.788628,-122.420008,85,37.780241,-122.418011
265371,17.77226615,2.3,Pro,11,4,2,0.539757412,0.198053181,2,66,37.784773,-122.436346,30,37.793415,-122.405108
265397,97.05272362,17.9,Other,11,4,2,0.905142857,0.202868286,8,1,37.783622,-122.404401,11,37.772561,-122.450967
265407,17.22569223,3.1,Pro,11,4,2,1,0.045584772,2,9,37.791758,-122.404929,9,37.791758,-122.404929
265437,20.97488475,3,Other,12,4,2,0.517714286,0.188834169,0,46,37.75643,-122.392803,30,37.793415,-122.405108
265444,30.47071418,2.1,Pro,12,4,2,0.758285714,0.246035751,2,51,37.757731,-122.424756,95,37.768121,-122.423728
265448,154.7165198,11.4,Pro,12,4,2,0.648,0.223240172,12,53,37.761873,-122.469146,53,37.761873,-122.469146
265464,27.5679327,2.5,Intro_Pro,12,4,2,0.584,0.07751052,2,109,37.80031,-122.417741,48,37.78485,-122.4489
265465,26.14191818,0.9,Intro_Pro,12,4,2,1,0.104487469,2,3,37.776114,-122.396138,1,37.783622,-122.404401
265470,8.33452055,1,Intro_Pro,12,4,2,0.539757412,0.225734845,2,63,37.7797245,-122.3958602,47,37.767401,-122.402841
265471,13.37111638,2.2,Other,12,4,2,1,0.219694645,0,9,37.791758,-122.404929,66,37.784773,-122.436346
265474,169.6230328,8.3,Other,13,4,2,0.781142857,0.302614596,10,83,37.773816,-122.438746,43,37.77747,-122.433245
265480,58.19901752,5.5,Intro_Pro,13,4,2,0.767428571,0.241944296,4,5,37.77603,-122.413138,13,37.798434,-122.409468
265481,37.65765633,2.9,Pro,13,4,2,1,0.176469686,4,87,37.795342,-122.398735,63,37.7797245,-122.3958602
265493,24.31812328,4.4,Pro,13,4,2,0.659703504,0.189695261,2,55,37.77744,-122.46494,63,37.7797245,-122.3958602
265506,17.46937588,1.4,Pro,13,4,2,1,0.329040687,2,21,37.775606,-122.416976,91,37.776215,-122.398149
265507,10.05346498,0.8,Pro,13,4,2,0.370857143,0.107024613,2,52,37.762962,-122.401703,52,37.762962,-122.401703
265517,29.55311635,4.8,Go,13,4,2,0.86,0.254561094,2,107,37.80241,-122.40953,90,37.7841745,-122.48046
265529,107.6338126,15.4,Go,14,4,2,1,0.188087602,8,95,37.768121,-122.423728,24,37.784869,-122.432832
265538,18.62145405,4.1,Intro_Pro,14,4,2,0.722857143,0.389574842,2,107,37.80241,-122.40953,55,37.77744,-122.46494
265549,25.73916843,2.6,Pro,14,4,2,0.869142857,0.023760001,2,107,37.80241,-122.40953,21,37.775606,-122.416976
265551,59.01601992,2,Pro,14,4,2,0.963428571,0.002955088,4,109,37.80031,-122.417741,109,37.80031,-122.417741
265559,20.68726163,3.9,Pro,14,4,2,0.210857143,0.235316193,2,97,37.804907,-122.441988,97,37.804907,-122.441988
265568,24.06969073,3,Pro,14,4,2,0.75,0.059032109,2,47,37.767401,-122.402841,98,37.803079,-122.425449
265570,51.55390898,2.8,Go,14,4,2,0.364571429,0.432279852,4,96,37.793017,-122.416574,58,37.75714,-122.41164
265572,50.7769433,2.8,Go,14,4,2,1,0.569972488,4,96,37.793017,-122.416574,58,37.75714,-122.41164
265578,93.70453063,12.1,Other,15,4,2,0.769541779,0.441105927,8,11,37.772561,-122.450967,11,37.772561,-122.450967
265581,25.22160848,3.7,Intro_Pro,15,4,2,1,0.170777988,2,63,37.7797245,-122.3958602,112,37.802504,-122.44168
265583,22.02434632,2.7,Pro,15,4,2,0.9393531,0.23292624,2,120,37.781995,-122.432514,87,37.795342,-122.398735
265588,83.67687198,4.9,Pro,15,4,2,0.931428571,0.096809364,6,1,37.783622,-122.404401,111,37.802402,-122.43138
265592,20.08062073,4.1,Pro,15,4,2,0.923428571,0.113795207,2,114,37.7922,-122.429485,89,37.77634,-122.47904
265594,24.35923413,3,Pro,15,4,2,0.889714286,0.209571515,2,1,37.783622,-122.404401,114,37.7922,-122.429485
265612,225.3793548,21,Intro_Pro,15,4,2,0.998857143,0.141005319,16,87,37.795342,-122.398735,87,37.795342,-122.398735
265614,229.996341,20.9,Intro_Pro,15,4,2,0.998857143,0.138250752,16,87,37.795342,-122.398735,87,37.795342,-122.398735
265615,21.0089038,3.5,Pro,15,4,2,0.892,0.205554654,2,48,37.78485,-122.4489,29,37.790226,-122.406267
265638,36.57695025,3.7,Pro,15,4,2,0.568571429,0.43695998,4,9,37.791758,-122.404929,58,37.75714,-122.41164
265640,23.60702848,4.1,Pro,15,4,2,0.999428571,0.559434537,2,91,37.776215,-122.398149,115,37.790723,-122.440998
265643,8.0936301,1.6,Go,15,4,2,0.578285714,0.165396847,2,55,37.77744,-122.46494,90,37.7841745,-122.48046
265644,100.8453346,8.8,Go,15,4,2,0.938857143,0.073350824,14,60,37.7468027,-122.4135453,60,37.7468027,-122.4135453
265645,27.20066987,2.3,Pro,15,4,2,0.266857143,0.255321007,2,29,37.790226,-122.406267,14,37.799715,-122.435161
265651,44.25378443,3.3,Intro_Pro,15,4,2,1,0.350905891,4,1,37.783622,-122.404401,109,37.80031,-122.417741
265658,88.4903764,7.1,Pro,16,4,3,0.899428571,0.089384637,6,87,37.795342,-122.398735,87,37.795342,-122.398735
265664,72.3160374,3.5,Pro,16,4,3,0.403428571,0.708363027,6,56,37.7715782,-122.442181,21,37.775606,-122.416976
265673,18.37718528,1.8,Intro_Pro,16,4,3,0.616,0.187628399,2,58,37.75714,-122.41164,125,37.763538,-122.428532
265674,16.88033493,2.3,Pro,16,4,3,0.765142857,0.174104817,2,52,37.762962,-122.401703,43,37.77747,-122.433245
265683,76.13356873,4.8,Pro,16,4,3,1,0.203461593,6,87,37.795342,-122.398735,36,37.753737,-122.40492
265685,16.7953214,2.3,Other,16,4,3,0.268,0.572596307,2,11,37.772561,-122.450967,89,37.77634,-122.47904
265689,32.98744408,4.9,Go,16,4,3,0.350285714,0.140396497,8,87,37.795342,-122.398735,57,37.772201,-122.393168
265691,36.02934387,6.5,Intro_Pro,16,4,3,1,0.250864555,4,87,37.795342,-122.398735,70,37.7616618,-122.48114
265692,99.49025377,4.2,Intro_Pro,16,4,3,0.989892183,0.138453198,8,47,37.767401,-122.402841,47,37.767401,-122.402841
265706,65.52116718,5.5,Intro_Pro,16,4,3,1,0.583679212,6,87,37.795342,-122.398735,28,37.7807707,-122.4755623
265708,65.82815823,5.5,Intro_Pro,16,4,3,1,0.658821555,6,87,37.795342,-122.398735,28,37.7807707,-122.4755623
265725,16.6990622,2.5,Intro_Pro,16,4,3,0.923428571,0.165947171,2,47,37.767401,-122.402841,47,37.767401,-122.402841
265727,21.70735702,3.2,Pro,16,4,3,0.693714286,0.123606869,2,52,37.762962,-122.401703,109,37.80031,-122.417741
265744,14.8277234,2.2,Intro_Pro,16,4,3,0.222285714,0.124800582,2,21,37.775606,-122.416976,60,37.7468027,-122.4135453
265757,27.74805503,2.8,Intro_Pro,16,4,3,0.848,0.349152076,2,131,37.762508,-122.398963,9,37.791758,-122.404929
265758,21.62410745,2.8,Go,16,4,3,0.666285714,0.588973899,4,3,37.776114,-122.396138,114,37.7922,-122.429485
265762,18.9872997,3.9,Pro,16,4,3,0.309142857,0.203679839,2,55,37.77744,-122.46494,1,37.783622,-122.404401
265768,13.06092437,1.8,Other,17,4,3,0.639428571,0.435557084,0,9,37.791758,-122.404929,113,37.797072,-122.435563
265771,37.53992575,5,Go,17,4,3,0.708,0.355962948,8,40,37.762109,-122.472704,24,37.784869,-122.432832
