,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,normalized_price
8012,23666871,"2nd floor of stunning home: 3 Br, 1Ba + game rm!",1709346,Brian & Tracy,,78741,30.21863336262389,-97.69733794860615,Private room,215,1,3,2018-05-19,0.63,3,145,0.30127041742286753
8013,23667590,New Luxury Duplex in the heart of South Congress,177211054,Lon,,78704,30.249991961851148,-97.753070653479,Entire home/apt,600,3,0,,,1,175,1.0
8014,23667925,Austin sleeps 4 - 2 nights minimum,49170887,Matt Manuel,,78701,30.27283320701361,-97.74646371408173,Entire home/apt,300,1,1,2018-03-14,0.16,13,69,0.455535390199637
8015,23669060,Eastside “Surf”,1411717,Robbie,,78702,30.274081944655574,-97.71663574450277,Entire home/apt,71,1,25,2018-07-15,4.03,9,351,0.039927404718693285
8016,23669089,Cozy 2-Bedroom Condo just South of Downtown!,69797687,Annie,,78741,30.22701321653842,-97.7239236988967,Entire home/apt,102,30,1,2018-05-16,0.25,1,82,0.09618874773139746
8017,23669396,Austin Studio Deluxe,39631194,Suzy,,78701,30.271237436305608,-97.74657073086264,Entire home/apt,500,1,0,,,1,71,0.8185117967332124
8018,23669612,SXSW House,117510246,Carlos,,78727,30.42937602368993,-97.71963850317356,Shared room,79,3,0,,,1,90,0.0544464609800363
8019,23670200,Funky House in Quiet Neighborhood,4219697,Philippe,,78741,30.22874602185719,-97.73471598808986,Private room,70,7,0,,,1,365,0.038112522686025406
8020,23670356,NICE HYDE PARK STUDIO close to Downtown,152239597,Patrick,,78751,30.304620307840953,-97.73149874564191,Entire home/apt,120,2,3,2018-03-30,0.49,1,0,0.12885662431941924
8021,23670837,"Bike to ACL Fest, 2 Miles to Zilker Park, SoLa Gem",88950642,Lindsey,,78704,30.240314072860095,-97.77407043097817,Entire home/apt,140,2,19,2018-09-09,3.08,2,176,0.16515426497277677
8022,23671132,Mod Chic Austin Apt.  2,3157872,Abi,,78744,30.180110995505505,-97.77405656359409,Private room,59,1,17,2018-08-11,2.76,2,329,0.018148820326678767
8023,23671284,Perfect 2/2.5 Home 5 mins from downtown & SXSW!,97812450,Joe,,78702,30.275211041956197,-97.7162397260778,Entire home/apt,350,2,1,2018-03-15,0.16,1,0,0.5462794918330308
8024,23672068,Modern Living at the Domain,119359001,Mona,,78758,30.399815259014115,-97.72309289845295,Entire home/apt,300,2,1,2018-03-18,0.17,1,176,0.455535390199637
8025,23672330,Austin SWSX Sleeps 6,49170887,Matt Manuel,,78701,30.27204476531564,-97.74796471966623,Entire home/apt,300,1,2,2018-03-31,0.32,13,41,0.455535390199637
8026,23672621,"The 808#b Walk,Rainey,6th,Lake,food truks,fun& fun",140824248,Rey,,78702,30.258359723254443,-97.73542735861577,Entire home/apt,499,1,1,2018-03-17,0.17,2,71,0.8166969147005445
8027,23674309,SXSW Recharge Spot,134766932,Stephen,,78746,30.259385766744586,-97.78694090600688,Shared room,85,1,1,2018-03-13,0.16,1,0,0.06533575317604355
8028,23676445,True East Austin Casita Bonita,11579852,Vern,,78702,30.264797956805143,-97.71498600682608,Private room,70,2,0,,,2,361,0.038112522686025406
8029,23678427,East Side Creative Exec. Suite,3910956,James,,78702,30.27690666888604,-97.72302444153772,Private room,98,1,6,2018-08-17,2.05,3,361,0.08892921960072596
8030,23679928,M-E Manor,3584400,Naaman,,78702,30.261205873146096,-97.7311700095923,Entire home/apt,500,2,0,,,1,83,0.8185117967332124
8031,23680264,Downtown Apartment: SoCo,177339161,Jennifer,,78704,30.25241932367808,-97.74813491399654,Entire home/apt,199,1,5,2018-05-19,0.81,1,0,0.27223230490018147
8032,23680558,Newly Updated - East Side Mid-Mod - Unit A,2051133,Jon,,78721,30.255846873458328,-97.68817221371155,Entire home/apt,83,30,2,2018-07-31,0.42,4,314,0.06170598911070781
8033,23681178,Private Bedroom in Georgeous East Austin Home,177348242,Erika,,78723,30.302789904057622,-97.67945193063649,Private room,100,1,3,2018-04-01,0.5,1,0,0.0925589836660617
8034,23682481,The Chateau,434722,Ruta,,78756,30.31585144247006,-97.74512439997996,Entire home/apt,135,2,12,2018-09-04,2.01,1,71,0.1560798548094374
8035,23682762,Classic Austin House in North Hyde Park,2557732,Andrew,,78751,30.301810229458514,-97.7170324191004,Private room,90,2,1,2018-03-18,0.17,1,0,0.07441016333938294
8036,23682868,The Lake Austin Bungalow,177003512,Chase,,78732,30.32952026392292,-97.92289632364843,Entire home/apt,300,1,0,,,2,364,0.455535390199637
8037,23682902,Private room in hip East Austin neighborhood,101311,Helen,,78722,30.283497313947624,-97.71876204380598,Private room,210,1,1,2018-03-11,0.16,1,0,0.29219600725952816
8038,23683402,"~Wren's Nest Studio~ Austin, 78704, Bouldin, SoCo",99833740,Julie,,78704,30.24718520327691,-97.753778613968,Entire home/apt,98,2,37,2018-09-10,7.3,1,222,0.08892921960072596
8039,23683409,Private Bedroom/Bathroom in Upscale Condo,50003778,Chris,,78757,30.357919904272148,-97.73082555921371,Private room,70,2,2,2018-04-14,0.33,2,88,0.038112522686025406
8040,23683842,Cozy HQ for SXSW Explorers!,144297023,Johnathan,,78705,30.300425148434588,-97.73857509445035,Private room,150,1,5,2018-03-17,0.81,1,0,0.18330308529945555
8041,23684915,NW Austin - Charming Townhome w Garden & Pool,48213094,Ruth,,78759,30.379422207276107,-97.74434060574863,Private room,100,1,0,,,1,89,0.0925589836660617
8042,23684925,1 BD and 1BATH apartment in North Austin.,177386927,James,,78727,30.43515650586062,-97.72913085187342,Entire home/apt,140,1,9,2018-06-11,1.45,1,365,0.16515426497277677
8043,23685677,Brand New 1/1 Oasis Central Austin,92644972,Bryan,,78756,30.33019878444349,-97.73359052273476,Entire home/apt,69,1,16,2018-07-07,2.79,2,73,0.036297640653357534
8044,23685687,SXSW Private bedroom in the heart of west campus,95927447,Sanjul,,78705,30.2855392594376,-97.74695957266377,Private room,95,1,2,2018-03-18,0.32,1,254,0.08348457350272233
8045,23685742,Comfy upstairs area with three beds & two baths,50426771,Keith,,78757,30.349118640518665,-97.74550787149799,Private room,150,2,1,2018-03-17,0.17,2,0,0.18330308529945555
8046,23685807,Cozy apartment with good vibes close to downtown,25437058,Cinthia,,78704,30.227752219490682,-97.76389849291195,Entire home/apt,175,1,3,2018-03-17,0.48,1,0,0.22867513611615245
8047,23685851,Adorable bungalow in East Austin,27015104,Brigid,,78721,30.27867941267744,-97.67591714223295,Private room,60,1,0,,,1,0,0.019963702359346643
8048,23685922,Swanky E 7th Apartment for SXSW - Blocks from DT!,16685320,Noah,,78702,30.261778726529094,-97.7191810562567,Shared room,129,1,2,2018-03-16,0.33,1,0,0.14519056261343014
8049,23686114,Luxury on the Greenbelt,56777947,Aron,,78746,30.256876186877328,-97.78850892038535,Entire home/apt,150,2,7,2018-08-20,1.17,1,323,0.18330308529945555
8050,23686479,Private Room in Home,4635522,Andrew,,78754,30.333886557291518,-97.64714913068569,Private room,90,2,0,,,1,0,0.07441016333938294
8051,23686875,Circle C Domicile,53438733,Jeff,,78739,30.16901279228323,-97.89053457601128,Private room,100,1,1,2018-03-10,0.16,1,0,0.0925589836660617
8052,23687583,Stay at the 'SS Oasis' in South Austin for SXSW,150459849,Teresa,,78745,30.19043361164811,-97.7764640117277,Shared room,100,1,0,,,1,71,0.0925589836660617
8053,23687976,Trés Belle! Near UT/Downtown-upscale private suite,177429470,CareyandEric,,78703,30.298600001278853,-97.75242610008793,Entire home/apt,150,1,30,2018-09-03,5.17,1,143,0.18330308529945555
8054,23688118,Dreamy downtown cottage steps to everything!,8590449,Mary,,78704,30.25104516274845,-97.75844930822241,Entire home/apt,224,2,9,2018-09-10,1.45,1,317,0.3176043557168784
8055,23693373,Cozy Private Room in Mueller (Convenient Spot!),24823629,Margaret,,78723,30.294396036351863,-97.69776321355823,Private room,50,3,2,2018-07-09,0.58,1,0,0.0018148820326678765
8056,23695361,Comfortable Elegance in East Austin,177491816,Joshua,,78702,30.26343853610939,-97.69610501126441,Entire home/apt,125,30,7,2018-06-08,1.15,1,315,0.13793103448275862
8057,23695413,"Entire Studio at UT north campus, 5min to downtown",63683332,Kailin,,78705,30.290220068562284,-97.7330065521912,Entire home/apt,100,1,1,2018-03-11,0.16,1,0,0.0925589836660617
8058,23696016,Peaceful Lake Travis Hideaway,59384080,Andrea,,78734,30.383756256766507,-97.95736401566677,Entire home/apt,130,2,0,,,2,364,0.147005444646098
8059,23696304,Gorgeous Bedroom w/ private bath,173204344,Leah,,78734,30.34902346735173,-97.96132444881216,Private room,60,1,15,2018-09-09,2.51,1,71,0.019963702359346643
8060,23697390,Modern Hyde Park Home!,114023820,Hunter,,78751,30.31580489932695,-97.72143639753378,Entire home/apt,399,2,6,2018-08-16,0.98,13,39,0.6352087114337568
8061,23697873,"SXSW House 3BR, 1.5 Bath, full amenities/kitchen..",25799150,Asher,,78748,30.15379134383621,-97.83029867828293,Entire home/apt,249,2,1,2018-03-18,0.17,1,0,0.3629764065335753
8062,23699159,1 Bedroom luxury apartment,177527475,Mark,,78738,30.32149456928774,-98.00474390203676,Private room,250,1,0,,,1,0,0.3647912885662432
8063,23699374,Cozy space biking distance to downtown&greenbelt!,56256983,Kelly,,78704,30.23396241696145,-97.7682959443172,Entire home/apt,150,1,10,2018-04-29,1.67,1,0,0.18330308529945555
8064,23700996,NEW! Remodeled 1BR Austin Condo 10 Min to Downtown,124060715,Evolve Vacation Rental,,78751,30.320120906643158,-97.70979715623429,Entire home/apt,185,2,1,2018-04-23,0.21,30,4,0.24682395644283123
8065,23701046,Thrifty and functional 2 BD near Airport/ downtown,142909764,Colleen,,78721,30.2548025501989,-97.68659195828432,Entire home/apt,80,1,29,2018-07-28,4.7,20,346,0.056261343012704176
8066,23701220,Hopper Home,177548389,Afton,,78703,30.2738396802916,-97.75971143313178,Entire home/apt,450,1,0,,,1,0,0.7277676950998185
8067,23701637,Charlie Don't Surf - 1963 Clark Cortez HQ + Tacos,3910956,James,,78702,30.280923165937647,-97.7050705197612,Entire home/apt,150,1,32,2018-09-05,5.55,3,347,0.18330308529945555
8068,23701815,Great Apartment Away From Home,149870941,Britney,,78758,30.404163372737077,-97.6987640558023,Entire home/apt,275,1,1,2018-03-11,0.16,1,0,0.4101633393829401
8069,23702129,Everybody in Austin wants to know you!,110022298,Richard,,78758,30.372746834008698,-97.71112510552533,Private room,100,1,23,2018-09-02,3.77,1,357,0.0925589836660617
8070,23702558,South Austin townhouse Perfect for a SXSW group!,97998543,Jf,,78745,30.209055320198146,-97.76527240824517,Private room,199,2,1,2018-03-18,0.17,3,90,0.27223230490018147
8071,23702564,1 bed/ 1bath private room,129946946,Kenneth,,78758,30.38818935274723,-97.70457341169654,Private room,125,1,0,,,1,0,0.13793103448275862
8072,23703775,Cozy Kitsch Studio,142427533,Laura,,78751,30.302569236660503,-97.73251355616677,Entire home/apt,75,1,42,2018-08-19,6.77,1,29,0.047186932849364795
8073,23703948,The Shimmy Suite at The Stately Fop,168923521,Nicholas,,78704,30.24875571595079,-97.7486478528704,Private room,100,1,4,2018-05-13,0.8,2,0,0.0925589836660617
8074,23703974,Oak Hill Hideaway,138599344,Erica,,78736,30.240456787863067,-97.91923454906645,Shared room,50,1,6,2018-09-04,0.98,1,207,0.0018148820326678765
8075,23704249,Allandale Gem,80711734,Tinsey,,78756,30.32153877731033,-97.74248609090513,Private room,100,1,1,2018-03-18,0.17,1,0,0.0925589836660617
8076,23709592,█ Convention Center | Skyline Townhome,113268848,Kristen And Bryan,,78702,30.26478963062984,-97.73272514910768,Entire home/apt,198,1,2,2018-08-01,0.34,27,288,0.27041742286751363
8077,23709834,█ Convention Center | Swanky Townhome,113268848,Kristen And Bryan,,78702,30.265789269297077,-97.73389236114504,Entire home/apt,300,1,3,2018-04-24,0.51,27,316,0.455535390199637
8078,23711748,5 BD-Lake Travis Family Getaway,177677053,Ashley,,78734,30.36691301373784,-97.95582201913228,Entire home/apt,240,4,4,2018-07-29,0.65,1,201,0.3466424682395644
8079,23712163,Private room in historic home.,5759529,Louis,,78705,30.300013191672395,-97.73895160135721,Private room,125,2,0,,,1,90,0.13793103448275862
8080,23712221,South Austin place of peace,177682732,Ernesto,,78744,30.1777833917162,-97.7501720647242,Shared room,80,1,0,,,1,0,0.056261343012704176
8081,23712229,Charming East Austin 1BR,109638288,TurnKey Vacation Rentals,,78702,30.278180112957862,-97.72173119915142,Entire home/apt,151,2,2,2018-05-01,0.42,53,352,0.1851179673321234
8082,23713736,Loft Space with Private Deck in East Austin,11177619,Tara,,78721,30.274502719118004,-97.68250978241169,Private room,80,1,0,,,2,0,0.056261343012704176
8083,23713910,House with an Outdoor Pool,80881292,Alan,,78741,30.21967869643669,-97.72396298630863,Entire home/apt,599,2,15,2018-09-03,2.98,2,324,0.9981851179673321
8084,23714848,"Hip private Bungalow , 10 mins to East 6th St!",29111561,Dustin,,78722,30.291130535814354,-97.71988216700134,Entire home/apt,106,1,2,2018-04-22,0.41,1,90,0.10344827586206896
8085,23715337,Place to live in peace for SXSW,150462088,Johnny,,78758,30.373546358632016,-97.71071205728587,Private room,59,2,2,2018-03-15,0.33,1,0,0.018148820326678767
8086,23716099,"Spacious, East Side, Open-Concept Home",12806281,Stephanie,,78723,30.28766387799692,-97.67627620062427,Entire home/apt,200,2,3,2018-05-28,0.66,1,89,0.27404718693284935
8087,23716198,South ATX Succulent City Charm,22081704,Rebecca,,78745,30.21502224248064,-97.78952998082559,Entire home/apt,150,3,1,2018-03-11,0.16,1,0,0.18330308529945555
8088,23716670,Cozy bedroom in East Austin,177739684,Bradley,,78723,30.295661976601792,-97.68574503211278,Private room,80,1,2,2018-03-15,0.33,1,0,0.056261343012704176
8089,23717627,Stay at M&J’s,27618097,Mo,,78758,30.37051647974676,-97.6986621602706,Private room,89,1,0,,,1,89,0.07259528130671507
8090,23724035,Near Downtown Austin,177828221,Lisa,,78731,30.345173057383185,-97.76502929775486,Private room,50,1,42,2018-09-09,6.81,1,49,0.0018148820326678765
8091,23725304,Spacious & Lovely 3 Bedroom New Home in Austin,38266241,Justin,,78724,30.28136445463965,-97.63025925244276,Entire home/apt,139,2,15,2018-07-10,2.98,1,68,0.16333938294010888
8092,23725826,Cute 2 Bdrm Clarksville House with Updated Kitchen,10426261,William And Leslie,,78703,30.283047302730054,-97.76282089675856,Entire home/apt,125,1,10,2018-06-11,1.89,2,134,0.13793103448275862
8093,23726032,6 min walk to 6th (#2) (with free bikes!),46872255,Alisha & Alex,,78702,30.26190566717335,-97.73284873181393,Private room,60,1,36,2018-08-28,6.17,3,39,0.019963702359346643
8094,23726924,Beautiful 1B/1B/living/Den/Kitchen/Dining/W/D,177859973,Usha,,78758,30.402615004092155,-97.70941700736694,Entire home/apt,60,30,2,2018-08-04,0.48,1,149,0.019963702359346643
8095,23727207,Hill Country Cottage,102221406,James,,78734,30.379066588730243,-97.93837232165922,Entire home/apt,104,1,32,2018-08-26,5.22,1,141,0.0998185117967332
8096,23728623,Stylish & Relaxing Circle C Residence in Great Proximity to Festival Venues and Downtown Austin!,177821967,ITrip Vacations,,78739,30.19151457666824,-97.89008493951633,Entire home/apt,250,2,1,2018-04-29,0.22,19,326,0.3647912885662432
8097,23728627,Perfect For Those Coming to Take in All that Austin has to Offer! Garage Apt. w/ Private Entrance.,177821967,ITrip Vacations,,78739,30.191253370476183,-97.8879496306425,Entire home/apt,65,2,2,2018-04-22,0.34,19,328,0.029038112522686024
8098,23728647,Futon with balcony/ WiFi in S. Austin for SXSW!,138626508,Alan,,78749,30.196461704945765,-97.8422704087541,Shared room,49,1,1,2018-04-22,0.21,3,90,0.0
8099,23728846,Vintage Avion Trailer in East Austin Artist Space,8639713,Bobby,,78702,30.270208655271112,-97.70041274973951,Entire home/apt,75,2,14,2018-09-03,2.32,2,96,0.047186932849364795
8100,23729257,"Cozy, Modern Cottage for SXSW, ACL, F1 or Vacay",23355894,Kandace,,78723,30.28837694167933,-97.66959379286405,Entire home/apt,99,2,8,2018-05-28,1.33,1,74,0.09074410163339383
8101,23729797,Luxury Apartment,176844036,Nicholas,,78748,30.14543442617692,-97.80323703825373,Shared room,60,1,0,,,1,0,0.019963702359346643
8102,23730841,Studio apartment close to UT Austin & dwntown #102,170967878,Amrin,,78705,30.288488157179646,-97.74798855962419,Entire home/apt,79,2,30,2018-08-27,5.33,3,54,0.0544464609800363
8103,23731695,Two rooms in house in beautiful neighborhood,34790770,Sandesh,,78726,30.43652480370907,-97.81837082568774,Private room,80,1,3,2018-04-14,0.55,2,0,0.056261343012704176
8104,23732554,Peaceful Retreat in Montopolis Near Everything!,1863468,Annie G. And Peter,,78741,30.23776173150531,-97.69546811173544,Entire home/apt,200,2,0,,,1,0,0.27404718693284935
8105,23732582,Private Whole upstairs space  four beds two baths,177910031,Melissa Irene,,78759,30.373614732353182,-97.74430480275872,Private room,150,1,0,,,1,364,0.18330308529945555
8106,23732864,Private Eastside Guesthouse Amongst the Trees,64971062,Laura,,78721,30.27905725832035,-97.69110481774452,Entire home/apt,124,2,8,2018-08-20,1.33,1,185,0.13611615245009073
8107,23733140,Private master + amenities in south ATX condo.,93308879,McKenna,,78735,30.254898908087586,-97.87946349904932,Private room,57,1,11,2018-05-20,1.79,2,19,0.014519056261343012
8108,23733981,Cute updated two bedroom apartment,69141107,Cassandra,,78752,30.32548324835834,-97.72065539771393,Entire home/apt,200,2,0,,,1,0,0.27404718693284935
8109,23741951,NEW! Remodeled 3BR NW Austin Home Near Lake Travis,124060715,Evolve Vacation Rental,,78729,30.44757339607907,-97.75409164330463,Entire home/apt,285,2,0,,,30,347,0.4283121597096189
8110,23742154,Spacious & chic house in North West Hills,178030079,Emilie,,78731,30.36662059433528,-97.76036723831281,Private room,275,2,1,2018-04-04,0.19,1,363,0.4101633393829401
8111,23742545,huge 4 bdr house,178031432,Beverly,,78746,30.32984974073913,-97.8023110298907,Entire home/apt,300,2,0,,,1,0,0.455535390199637
8112,23743007,Bell Austin Apartment,159125862,Marsha,,78749,30.18504600555654,-97.85256187369852,Entire home/apt,125,2,14,2018-07-29,2.32,1,256,0.13793103448275862
8113,23743726,SXSW Amazing Locale 2br/1.5ba Townhome (DnTn=5min),178043455,Frank,,78704,30.239388845333828,-97.77380689495438,Entire home/apt,225,1,3,2018-03-18,0.49,1,0,0.3194192377495463
8114,23743946,Listing near UT and downtown Austin,64430692,Suyogya,,78751,30.30172797128277,-97.72047841714368,Private room,70,2,1,2018-05-20,0.26,1,87,0.038112522686025406
8115,23744358,Luxury Apartment on Rainey Street in Austin,106338723,Ross,,78701,30.26096963679068,-97.73707397154504,Entire home/apt,149,1,34,2018-09-06,6.34,1,30,0.18148820326678766
8116,23744370,Comfy room W/ Pool - 15min to Downtown ATX/ I-35,67252875,Silvana,,78748,30.147995694902548,-97.79425553111209,Private room,50,1,13,2018-07-31,2.69,1,79,0.0018148820326678765
8117,23744614,Havana West Downtown,30463911,Michelle,,78703,30.28892274230907,-97.76656125674269,Shared room,400,1,1,2018-04-29,0.22,1,88,0.6370235934664247
8118,23745448,Southside Escape,29898865,Kc,,78744,30.177726685657817,-97.76268151858378,Entire home/apt,180,2,10,2018-09-03,1.74,1,174,0.23774954627949182
8119,23746052,Modern Home in North Austin,178065877,Dakota,,78758,30.37172680154437,-97.70157212868388,Private room,80,1,0,,,1,0,0.056261343012704176
8120,23747060,Comfortable 1x1 apartment minutes from SXSW,178076000,Kinda,,78705,30.292107240039247,-97.74579149149677,Entire home/apt,90,1,1,2018-03-18,0.17,1,0,0.07441016333938294
8121,23748336,Private Laid Back Apartment near River/Downtown,125600208,Chloe,,78741,30.241504069308377,-97.73002809893906,Entire home/apt,66,2,35,2018-08-27,6.07,1,18,0.030852994555353903
8122,23748614,Private Room in Sweet South Austin,35793779,Jena,,78748,30.175557168642484,-97.8090564456211,Private room,85,1,0,,,1,90,0.06533575317604355
8123,23749459,Unique Eastside Casa (House) -Near Downtown,33040302,Carmen,,78702,30.262077445768128,-97.72322716628125,Entire home/apt,400,2,7,2018-09-03,1.81,1,258,0.6370235934664247
8124,23750705,Bedroom in trendy S. Austin condo,57660151,Courtney,,78704,30.23379081069176,-97.76712016999208,Private room,70,1,8,2018-08-12,1.32,2,6,0.038112522686025406
8125,23751007,Master Bdrm with Bath (garden tub) for SXSW,136268991,Don,,78744,30.180901050893716,-97.74989031574984,Private room,75,1,7,2018-05-06,1.15,1,361,0.047186932849364795
8126,23751417,Beautifully Furnished Home in Park-Like Setting,372205,Keith,,78734,30.379152585571827,-97.97344706604277,Entire home/apt,99,2,2,2018-07-16,0.74,4,28,0.09074410163339383
8127,23751956,"Modern, Hyde-Park Guest House",614967,Margaret,,78751,30.304772678035263,-97.73411439113899,Entire home/apt,99,2,16,2018-09-05,4.32,2,150,0.09074410163339383
8128,23752584,LUXURY Modern Apartment in East Austin,9869782,Anna,,78702,30.261004470812434,-97.7250983062752,Entire home/apt,200,4,2,2018-08-28,0.9,1,144,0.27404718693284935
8129,23755538,Serenity and relaxation.,58863154,Ronny,,78729,30.438257739513634,-97.76954646994264,Private room,80,1,0,,,1,90,0.056261343012704176
8130,23762703,Cozy loft near downtown ATX,178234939,Lisa,,78741,30.230041008136787,-97.73122670359858,Entire home/apt,199,2,0,,,1,179,0.27223230490018147
8131,23763190,37th Christmas Lights Street,103376130,Michael,,78705,30.30110924055953,-97.7367557608233,Private room,75,1,5,2018-05-13,0.84,1,316,0.047186932849364795
8132,23764140,1 Bedroom Apartment for SXSW,158456211,Louis,,78748,30.172671738003586,-97.80158046017135,Entire home/apt,200,1,0,,,1,0,0.27404718693284935
8133,23765407,Luxury 1 Bedroom Studio getaway,85863487,Roslyn,,78704,30.239643496454796,-97.7863631328443,Entire home/apt,120,4,9,2018-09-03,1.57,1,134,0.12885662431941924
8134,23765534,Rare Gem in East Riverside-Oltorf,92374671,Jeremi,,78741,30.216311501485446,-97.73914725650181,Entire home/apt,73,2,21,2018-09-03,3.52,1,231,0.043557168784029036
8135,23765834,Clean & Classy ATX Apartment- Downtown/Town Lake,46938433,Pat,,78703,30.26666941283979,-97.7538404724688,Entire home/apt,300,2,0,,,1,80,0.455535390199637
8136,23766563,Private Room Available! just south of Downtown!,170816280,Victoria,,78745,30.225239646784534,-97.77791683957216,Private room,175,1,1,2018-03-15,0.16,2,0,0.22867513611615245
8137,23767343,Newly Renovated Spanish Casita Near Downtown,84797220,Liz,,78751,30.309722610329608,-97.73118456685353,Entire home/apt,115,2,1,2018-09-03,1.0,1,25,0.11978221415607986
8138,23767607,"Lucille - Bouldin Creek, 2 minutes to downtown!!",118565935,The Renters Club,,78704,30.25252605154769,-97.75477151960756,Entire home/apt,567,2,7,2018-07-27,1.71,88,323,0.9401088929219601
8139,23769535,Private Room Available! South of Downtown!,170816280,Victoria,,78745,30.226091438297328,-97.77818205152815,Private room,110,1,0,,,2,0,0.11070780399274047
8140,23772705,Bohemian rhapsody near MetroRail,104020759,Thomas,,78752,30.34059608465016,-97.71537299494328,Entire home/apt,200,2,1,2018-04-22,0.21,1,52,0.27404718693284935
8141,23778931,Wyndham Austin,165422486,Terry,,78701,30.27094732198093,-97.74718910321943,Entire home/apt,209,3,0,,,3,0,0.29038112522686027
8142,23780943,Spacious Lux 2bd/2ba on lake & mins from downtown,29154315,David,,78741,30.242243841702162,-97.72354384830494,Entire home/apt,300,2,1,2018-08-12,0.94,4,5,0.455535390199637
8143,23781741,Secret Tiny Home - East Side Downtown + Tacos,3910956,James,,78702,30.269204525297265,-97.72523422198269,Entire home/apt,89,1,16,2018-08-24,3.22,3,65,0.07259528130671507
8144,23789371,Clean 1BR/5 min walk to train+extra twin bed,7738575,Stephen,,78757,30.33744640725984,-97.72158850816557,Entire home/apt,100,1,2,2018-04-15,0.34,1,0,0.0925589836660617
8145,23791965,Beautiful Downtown Condo - Heart of the City,25722495,Kevin,,78701,30.269029970248738,-97.74208438774944,Entire home/apt,100,1,31,2018-08-31,7.62,2,66,0.0925589836660617
8146,23792661,Clean Condo near Downtown & UT with huge pool,25722495,Kevin,,78722,30.28395878238163,-97.71631963924592,Entire home/apt,150,1,21,2018-09-09,5.43,2,73,0.18330308529945555
8147,23799806,2BR w/ Fire Pit - Near Downtown,109638288,TurnKey Vacation Rentals,,78704,30.25127043018457,-97.76772206589796,Entire home/apt,191,2,1,2018-05-16,0.25,53,105,0.2577132486388385
8148,23802797,Modern 3 bdrm LOFT | Close to everything in ATX,122450581,Shari,,78744,30.20141290314693,-97.70020273771568,Private room,150,2,4,2018-09-09,0.98,4,351,0.18330308529945555
8149,23804995,1 bedroom apartment close to downtown,166089828,Rikita,,78741,30.223564180388326,-97.72330166929753,Entire home/apt,100,1,3,2018-09-11,1.7,1,156,0.0925589836660617
8150,23807785,"The Owner's House - Brand New! **Can't Miss** - Walker Luxury Vacation Rentals ""The Owner's House""",15864252,Walker Luxury Vacation,,78737,30.212727224067944,-97.99925024183729,Entire home/apt,583,2,1,2018-04-04,0.19,11,350,0.969147005444646
8151,23807885,⭐️5 Star SoCo Apt+Near DT+2 BR+Free Parking⭐️,86512868,Brandon,,78704,30.22834929725338,-97.76375815093752,Entire home/apt,60,1,49,2018-09-11,9.19,1,308,0.019963702359346643
8152,23809316,Shoal Creek Getaway,118565935,The Renters Club,,78756,30.330694978070674,-97.7456872145362,Entire home/apt,464,2,7,2018-08-03,1.64,88,354,0.7531760435571688
8153,23812538,Hill Country Retreat,177856453,Sandy,,78738,30.319827811021383,-97.95749176817304,Entire home/apt,75,2,9,2018-08-19,1.64,1,265,0.047186932849364795
8154,23815358,Stay Like Locals  ♥ of SoCo! Luxury 2BR/2BA Apt!!!,129775437,StayLo,,78704,30.255210585421306,-97.74685155804659,Entire home/apt,145,1,22,2018-08-26,4.2,8,76,0.17422867513611615
8155,23819927,City Center Studio #101,170967878,Amrin,,78705,30.289534208989252,-97.74805350796616,Entire home/apt,79,1,8,2018-08-26,5.85,3,60,0.0544464609800363
8156,23823040,7 King Bed Austin Downtown - Walk Everywhere!,137535245,Danielle And Alex,,78705,30.293382412888214,-97.73989305152566,Entire home/apt,499,2,2,2018-08-05,0.34,3,159,0.8166969147005445
8157,23823139,Funky East Austin Bungalow,20696425,Tasha,,78702,30.27997815175797,-97.71506059090824,Entire home/apt,85,2,20,2018-08-18,4.48,1,8,0.06533575317604355
8158,23834195,The Glass House in the Austin Hill Country,82815707,Mary,,78733,30.33792854383435,-97.85633385550331,Entire home/apt,150,2,17,2018-08-12,3.09,1,349,0.18330308529945555
8159,23839453,Central Austin Gem - Easy Access to Downtown / UT,97052677,Christopher,,78756,30.320888551796212,-97.74512202851915,Entire home/apt,300,2,5,2018-08-28,1.47,2,354,0.455535390199637
8160,23842125,10 min from Circuit of America or 20 min DTown,8712681,Manuel,,78724,30.257800427620182,-97.57396968815578,Entire home/apt,400,2,0,,,1,0,0.6370235934664247
8161,23856361,"Central To It All, Eclectic Modern Austin Vibe",35027709,Dale And Debbie,,78759,30.37838006939103,-97.74117103014535,Entire home/apt,150,2,12,2018-09-03,2.18,1,338,0.18330308529945555
8162,23860926,Sweet East Austin Bungalow,7270902,Shanna And Meshelle,,78702,30.25545552295177,-97.69923227084351,Entire home/apt,100,3,15,2018-09-03,3.46,3,138,0.0925589836660617
8163,23870420,"Luxury Sleep. Great for COTA, SXSW, BUSINESS TRIPS",19627142,Mike,,78744,30.191655110449553,-97.69354078939851,Entire home/apt,94,3,19,2018-09-03,3.85,1,69,0.08166969147005444
8164,23873988,Harvest Moon - 5 minutes to downtown!!,118565935,The Renters Club,,78702,30.265020936837026,-97.71537000783992,Entire home/apt,361,2,9,2018-08-05,1.79,88,331,0.5662431941923775
